Id,Area (ABD),Diameter (ABD),Volume (ABD),Diameter (ESD),Volume (ESD),Length,Width,Aspect Ratio,Transparency,Intensity,Sigma Intensity,Sum Intensity,Compactness,Elongation,Perimeter,Convex Perimeter,Roughness,Feret Max Angle,PPC,Ch1 Peak,Ch1 TOF,Ch2 Peak,Ch2 TOF,Ch3 Peak,Ch3 TOF,Avg Red,Avg Green,Avg Blue,Red Green Ratio,Blue Green,Red Blue Ratio,CaptureX,CaptureY,SaveX,SaveY,PixelW,PixelH,Cal Const,Timestamp,Filename
718,3230.81,64.14,1.38e+005,71.06,1.88e+005,83.68,54.84,0.66,0.10,155.53,42.01,172324.00,1.95,3.87,281.33,223.39,1.26,-30.00,1.00,191.00,73.00,266.00,45.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,266,1,406,633,102,84,1.7076,"2008-03-11 16:08:33.431",S04.2008-03-10.300F4X3_000009.tif
719,425.72,23.28,6.61e+003,32.21,1.75e+004,35.88,26.23,0.73,0.28,102.75,37.90,15002.00,3.18,7.87,130.51,101.26,1.29,5.00,1.00,176.00,3144.00,296.00,1129.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,757,42,510,633,81,78,1.7076,"2008-03-11 16:08:33.651",S04.2008-03-10.300F4X3_000009.tif
720,562.77,26.77,1.00e+004,31.20,1.59e+004,38.34,22.05,0.58,0.14,114.72,38.48,22141.00,1.67,2.91,108.77,98.07,1.11,30.00,1.00,176.00,3144.00,296.00,1129.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,820,166,593,633,80,77,1.7076,"2008-03-11 16:08:33.651",S04.2008-03-10.300F4X3_000009.tif
721,746.47,30.83,1.53e+004,36.84,2.62e+004,48.15,24.37,0.51,0.16,121.86,43.15,31197.00,2.64,6.14,157.48,115.83,1.36,-35.00,1.00,176.00,3144.00,296.00,1129.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,263,552,675,633,84,79,1.7076,"2008-03-11 16:08:33.651",S04.2008-03-10.300F4X3_000009.tif
722,355.74,21.28,5.05e+003,28.35,1.19e+004,39.59,12.78,0.32,0.25,121.67,48.32,14844.00,1.97,3.94,93.87,89.13,1.05,80.00,1.00,176.00,3144.00,296.00,1129.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,475,661,761,633,68,83,1.7076,"2008-03-11 16:08:33.651",S04.2008-03-10.300F4X3_000009.tif
723,918.51,34.20,2.09e+004,37.47,2.76e+004,43.29,30.10,0.70,0.09,120.12,43.76,37837.00,1.39,1.82,126.68,117.80,1.08,70.00,1.00,229.00,4292.00,234.00,4762.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,678,403,831,633,78,85,1.7076,"2008-03-11 16:08:33.882",S04.2008-03-10.300F4X3_000009.tif
724,565.68,26.84,1.01e+004,30.68,1.51e+004,33.07,26.04,0.79,0.13,96.47,35.87,18716.00,2.41,5.39,130.92,96.46,1.36,70.00,1.00,229.00,4292.00,234.00,4762.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,292,461,911,633,76,78,1.7076,"2008-03-11 16:08:33.882",S04.2008-03-10.300F4X3_000009.tif
725,376.15,21.88,5.49e+003,26.48,9.72e+003,33.61,17.08,0.51,0.17,102.71,45.07,13249.00,2.00,4.02,97.11,83.24,1.17,-75.00,1.00,209.00,2908.00,231.00,5880.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,311,455,0,0,70,79,1.7076,"2008-03-11 16:08:34.322",S04.2008-03-10.300F4X3_000010.tif
726,1431.71,42.70,4.08e+004,58.26,1.04e+005,74.12,34.15,0.46,0.27,84.56,33.86,41521.00,4.14,10.91,272.84,183.14,1.49,80.00,1.00,209.00,2908.00,231.00,5880.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,688,460,72,0,81,103,1.7076,"2008-03-11 16:08:34.322",S04.2008-03-10.300F4X3_000010.tif
727,498.62,25.20,8.38e+003,29.66,1.37e+004,36.26,20.87,0.58,0.15,99.11,37.57,16948.00,1.81,3.40,106.60,93.24,1.14,-35.00,1.00,181.00,574.00,254.00,5253.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,544,418,155,0,78,77,1.7076,"2008-03-11 16:08:34.653",S04.2008-03-10.300F4X3_000010.tif
728,691.07,29.66,1.37e+004,34.50,2.15e+004,41.28,26.64,0.65,0.14,114.02,39.88,27023.00,2.13,4.46,135.92,108.45,1.25,-85.00,1.00,319.00,11.00,199.00,128.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,521,1,235,0,76,59,1.7076,"2008-03-11 16:08:34.823",S04.2008-03-10.300F4X3_000010.tif
729,530.69,25.99,9.20e+003,43.64,4.35e+004,60.66,17.08,0.28,0.40,108.70,41.72,19784.00,4.05,10.61,164.24,137.19,1.20,-80.00,1.00,319.00,11.00,199.00,128.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,604,293,313,0,70,95,1.7076,"2008-03-11 16:08:34.823",S04.2008-03-10.300F4X3_000010.tif
730,358.66,21.37,5.11e+003,27.24,1.06e+004,33.16,18.78,0.57,0.22,81.47,31.20,10021.00,2.33,5.13,102.53,85.63,1.20,-75.00,1.00,319.00,11.00,199.00,128.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,278,313,385,0,71,79,1.7076,"2008-03-11 16:08:34.823",S04.2008-03-10.300F4X3_000010.tif
731,734.81,30.59,1.50e+004,32.57,1.81e+004,34.68,28.53,0.82,0.06,105.97,38.27,26704.00,1.29,1.27,109.19,102.39,1.07,-20.00,1.00,319.00,11.00,199.00,128.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,813,420,458,0,79,79,1.7076,"2008-03-11 16:08:34.823",S04.2008-03-10.300F4X3_000010.tif
732,545.27,26.35,9.58e+003,27.75,1.12e+004,29.97,23.87,0.80,0.05,137.87,42.58,25781.00,1.27,1.00,93.28,87.25,1.07,25.00,1.00,319.00,11.00,199.00,128.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19,464,539,0,77,74,1.7076,"2008-03-11 16:08:34.823",S04.2008-03-10.300F4X3_000010.tif
733,857.27,33.04,1.89e+004,43.73,4.38e+004,52.63,35.56,0.68,0.24,105.03,40.93,30878.00,3.43,8.66,192.22,137.47,1.40,15.00,1.00,328.00,1921.00,171.00,476.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,858,99,618,0,90,81,1.7076,"2008-03-11 16:08:35.043",S04.2008-03-10.300F4X3_000010.tif
734,434.47,23.52,6.81e+003,27.29,1.06e+004,30.72,22.20,0.72,0.14,104.33,44.34,15545.00,1.80,3.35,99.11,85.79,1.16,-60.00,1.00,239.00,10038.00,247.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,674,205,710,0,73,77,1.7076,"2008-03-11 16:08:35.294",S04.2008-03-10.300F4X3_000010.tif
735,2262.74,53.68,8.10e+004,60.74,1.17e+005,73.41,44.65,0.61,0.12,136.30,44.10,105770.00,1.70,3.00,219.79,190.95,1.15,-40.00,1.00,186.00,2989.00,292.00,14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,573,1,785,0,99,80,1.7076,"2008-03-11 16:08:35.534",S04.2008-03-10.300F4X3_000010.tif
736,306.17,19.74,4.03e+003,25.13,8.31e+003,31.19,15.46,0.50,0.21,90.37,36.67,9489.00,3.55,9.04,116.84,79.00,1.48,80.00,1.00,186.00,2989.00,292.00,14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,864,133,886,0,70,78,1.7076,"2008-03-11 16:08:35.534",S04.2008-03-10.300F4X3_000010.tif
737,332.41,20.57,4.56e+003,25.49,8.67e+003,32.48,18.78,0.58,0.19,93.95,39.83,10710.00,2.47,5.57,101.53,80.13,1.27,85.00,1.00,186.00,2989.00,292.00,14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,717,152,0,105,71,79,1.7076,"2008-03-11 16:08:35.534",S04.2008-03-10.300F4X3_000010.tif
738,466.54,24.37,7.58e+003,26.50,9.74e+003,28.22,23.91,0.85,0.08,110.21,41.18,17634.00,1.50,2.26,93.70,83.30,1.12,15.00,1.00,169.00,2370.00,284.00,1153.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,903,236,73,105,76,74,1.7076,"2008-03-11 16:08:36.445",S04.2008-03-10.300F4X3_000010.tif
739,352.82,21.20,4.99e+003,25.81,9.01e+003,33.05,18.63,0.56,0.18,105.44,39.61,12758.00,1.95,3.85,92.87,81.15,1.14,30.00,1.00,169.00,2370.00,284.00,1153.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,737,376,151,105,77,72,1.7076,"2008-03-11 16:08:36.445",S04.2008-03-10.300F4X3_000010.tif
740,513.20,25.56,8.75e+003,42.74,4.09e+004,59.96,17.91,0.30,0.40,69.86,28.14,12296.00,6.46,18.24,204.12,134.37,1.52,-30.00,1.00,169.00,2370.00,284.00,1153.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,712,711,230,105,90,56,1.7076,"2008-03-11 16:08:36.445",S04.2008-03-10.300F4X3_000010.tif
741,323.66,20.30,4.38e+003,27.71,1.11e+004,33.91,16.88,0.50,0.27,79.43,33.84,8817.00,3.29,8.20,115.60,87.10,1.33,-60.00,1.00,229.00,672.00,264.00,1257.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,755,478,322,105,73,79,1.7076,"2008-03-11 16:08:36.686",S04.2008-03-10.300F4X3_000010.tif
742,796.04,31.84,1.69e+004,44.93,4.75e+004,59.67,25.05,0.42,0.29,110.83,46.07,30257.00,3.36,8.44,183.39,141.23,1.30,75.00,1.00,288.00,594.00,232.00,1212.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,339,397,105,66,94,1.7076,"2008-03-11 16:08:36.916",S04.2008-03-10.300F4X3_000010.tif
743,635.67,28.45,1.21e+004,31.70,1.67e+004,33.46,26.82,0.80,0.10,103.68,40.34,22603.00,1.93,3.81,124.26,99.64,1.25,35.00,1.00,173.00,1784.00,288.00,591.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,870,619,465,105,79,79,1.7076,"2008-03-11 16:08:37.357",S04.2008-03-10.300F4X3_000010.tif
744,574.43,27.04,1.04e+004,30.88,1.54e+004,32.87,27.06,0.82,0.12,125.14,48.09,24652.00,1.86,3.58,116.02,97.09,1.19,-10.00,1.00,310.00,2.00,231.00,537.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,468,590,546,105,79,79,1.7076,"2008-03-11 16:08:37.487",S04.2008-03-10.300F4X3_000010.tif
745,393.65,22.39,5.88e+003,27.23,1.06e+004,32.63,22.13,0.68,0.18,102.39,39.43,13822.00,3.07,7.52,123.26,85.58,1.44,85.00,1.00,190.00,2327.00,247.00,2898.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,688,197,627,105,73,79,1.7076,"2008-03-11 16:08:37.998",S04.2008-03-10.300F4X3_000010.tif
746,650.25,28.77,1.25e+004,38.36,2.96e+004,48.89,26.15,0.53,0.25,96.94,42.02,21617.00,5.47,15.11,211.37,120.60,1.75,75.00,1.00,190.00,2327.00,247.00,2898.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,628,198,702,105,78,88,1.7076,"2008-03-11 16:08:37.998",S04.2008-03-10.300F4X3_000010.tif
747,594.84,27.52,1.09e+004,33.21,1.92e+004,39.89,24.85,0.62,0.17,93.83,35.11,19142.00,2.74,6.44,142.99,104.41,1.37,-10.00,1.00,188.00,3552.00,296.00,2997.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,285,112,782,105,83,75,1.7076,"2008-03-11 16:08:38.198",S04.2008-03-10.300F4X3_000010.tif
748,396.56,22.47,5.94e+003,25.31,8.49e+003,27.70,23.30,0.84,0.11,76.60,32.87,10418.00,3.24,8.06,127.09,79.55,1.60,-25.00,1.00,198.00,7588.00,243.00,4106.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,901,133,867,105,75,74,1.7076,"2008-03-11 16:08:38.468",S04.2008-03-10.300F4X3_000010.tif
749,1040.98,36.41,2.53e+004,41.61,3.77e+004,48.08,35.26,0.73,0.13,116.85,43.17,41717.00,1.84,3.50,155.24,130.82,1.19,-85.00,1.00,207.00,2355.00,298.00,2937.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,549,32,0,201,82,88,1.7076,"2008-03-11 16:08:38.709",S04.2008-03-10.300F4X3_000010.tif
750,274.09,18.68,3.41e+003,26.37,9.60e+003,34.86,12.62,0.36,0.29,82.11,35.59,7718.00,2.47,5.59,92.28,82.90,1.11,-55.00,1.00,207.00,2355.00,298.00,2937.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,882,37,84,201,74,78,1.7076,"2008-03-11 16:08:38.709",S04.2008-03-10.300F4X3_000010.tif
751,1143.03,38.15,2.91e+004,46.15,5.15e+004,60.59,24.79,0.41,0.17,138.67,46.21,54359.00,1.65,2.84,154.07,145.09,1.06,-60.00,1.00,207.00,2355.00,298.00,2937.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,369,141,160,201,86,91,1.7076,"2008-03-11 16:08:38.709",S04.2008-03-10.300F4X3_000010.tif
752,507.37,25.42,8.60e+003,32.86,1.86e+004,41.57,24.82,0.60,0.23,91.21,41.00,15871.00,2.57,5.92,128.09,103.31,1.24,80.00,1.00,192.00,604.00,281.00,7606.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,458,203,248,201,75,84,1.7076,"2008-03-11 16:08:39.049",S04.2008-03-10.300F4X3_000010.tif
753,451.96,23.99,7.23e+003,30.39,1.47e+004,36.26,25.61,0.71,0.21,93.98,42.64,14567.00,2.93,7.05,128.92,95.52,1.35,55.00,1.00,192.00,604.00,281.00,7606.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,166,443,325,201,75,79,1.7076,"2008-03-11 16:08:39.049",S04.2008-03-10.300F4X3_000010.tif
754,1242.17,39.77,3.29e+004,46.90,5.40e+004,53.96,40.51,0.75,0.15,124.87,49.19,53194.00,2.28,4.97,188.81,147.44,1.28,-40.00,1.00,212.00,4336.00,227.00,3631.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,475,218,402,201,88,85,1.7076,"2008-03-11 16:08:39.520",S04.2008-03-10.300F4X3_000010.tif
755,428.64,23.36,6.68e+003,28.57,1.22e+004,35.70,19.65,0.55,0.18,93.07,38.20,13682.00,1.95,3.85,102.36,89.81,1.14,-20.00,1.00,212.00,4336.00,227.00,3631.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,85,223,492,201,80,75,1.7076,"2008-03-11 16:08:39.520",S04.2008-03-10.300F4X3_000010.tif
756,548.19,26.42,9.66e+003,31.44,1.63e+004,39.43,21.97,0.56,0.16,88.26,35.46,16592.00,1.85,3.54,113.02,98.85,1.14,-85.00,1.00,425.00,150.00,210.00,21.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,914,140,574,201,74,83,1.7076,"2008-03-11 16:08:39.680",S04.2008-03-10.300F4X3_000010.tif
757,335.33,20.66,4.62e+003,25.83,9.03e+003,32.48,17.32,0.53,0.20,84.50,35.30,9718.00,2.84,6.77,109.36,81.21,1.35,35.00,1.00,425.00,150.00,210.00,21.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,754,203,650,201,77,72,1.7076,"2008-03-11 16:08:39.680",S04.2008-03-10.300F4X3_000010.tif
758,437.38,23.60,6.88e+003,26.00,9.20e+003,30.31,20.49,0.68,0.09,98.40,38.31,14760.00,1.44,2.02,88.87,81.72,1.09,-15.00,1.00,425.00,150.00,210.00,21.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,467,253,729,201,77,72,1.7076,"2008-03-11 16:08:39.680",S04.2008-03-10.300F4X3_000010.tif
759,416.97,23.04,6.41e+003,26.79,1.01e+004,31.52,20.96,0.67,0.14,106.25,40.98,15194.00,1.56,2.48,90.28,84.21,1.07,15.00,1.00,425.00,150.00,210.00,21.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,711,371,808,201,78,73,1.7076,"2008-03-11 16:08:39.680",S04.2008-03-10.300F4X3_000010.tif
760,451.96,23.99,7.23e+003,33.50,1.97e+004,44.94,18.93,0.42,0.28,84.46,37.73,13091.00,3.00,7.28,130.51,105.32,1.24,-80.00,1.00,425.00,150.00,210.00,21.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,917,451,888,201,72,86,1.7076,"2008-03-11 16:08:39.680",S04.2008-03-10.300F4X3_000010.tif
761,752.30,30.95,1.55e+004,40.66,3.52e+004,46.04,34.05,0.74,0.24,103.75,40.77,26768.00,3.28,8.19,176.15,127.82,1.38,-15.00,1.00,425.00,150.00,210.00,21.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,430,648,0,294,86,82,1.7076,"2008-03-11 16:08:39.680",S04.2008-03-10.300F4X3_000010.tif
762,504.45,25.34,8.52e+003,34.94,2.23e+004,38.56,28.54,0.74,0.27,94.45,43.34,16339.00,9.31,27.21,242.94,109.84,2.21,-75.00,1.00,213.00,5945.00,253.00,1817.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,501,162,88,294,77,82,1.7076,"2008-03-11 16:08:39.930",S04.2008-03-10.300F4X3_000010.tif
763,1102.21,37.46,2.75e+004,55.74,9.07e+004,75.88,32.66,0.43,0.33,117.40,47.81,44376.00,4.19,11.08,240.93,175.23,1.37,65.00,1.00,213.00,5945.00,253.00,1817.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,179,167,294,60,101,1.7076,"2008-03-11 16:08:39.930",S04.2008-03-10.300F4X3_000010.tif
764,1116.79,37.71,2.81e+004,41.63,3.78e+004,45.47,38.97,0.86,0.09,147.66,41.66,56554.00,1.57,2.54,148.41,130.87,1.13,-70.00,1.00,213.00,5945.00,253.00,1817.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,772,196,229,294,83,85,1.7076,"2008-03-11 16:08:39.930",S04.2008-03-10.300F4X3_000010.tif
765,1005.98,35.79,2.40e+004,44.01,4.46e+004,57.52,31.08,0.54,0.19,112.03,39.99,38649.00,2.29,5.01,170.32,138.36,1.23,25.00,1.00,213.00,5945.00,253.00,1817.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,457,242,314,294,91,81,1.7076,"2008-03-11 16:08:39.930",S04.2008-03-10.300F4X3_000010.tif
766,682.32,29.47,1.34e+004,31.76,1.68e+004,35.39,27.32,0.77,0.07,89.77,37.55,21007.00,1.97,3.95,130.09,99.84,1.30,-30.00,1.00,226.00,2307.00,222.00,2351.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,545,491,407,294,80,76,1.7076,"2008-03-11 16:08:40.271",S04.2008-03-10.300F4X3_000010.tif
767,548.19,26.42,9.66e+003,30.34,1.46e+004,33.19,26.26,0.79,0.13,122.07,43.63,22949.00,1.86,3.56,113.19,95.39,1.19,40.00,1.00,208.00,8208.00,238.00,4209.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13,596,489,294,78,76,1.7076,"2008-03-11 16:08:40.501",S04.2008-03-10.300F4X3_000010.tif
768,568.60,26.91,1.02e+004,32.13,1.74e+004,39.00,23.45,0.60,0.16,116.82,38.15,22780.00,2.53,5.76,134.34,101.02,1.33,-15.00,1.00,193.00,72.00,261.00,3488.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,79,1,569,294,82,48,1.7076,"2008-03-11 16:08:40.962",S04.2008-03-10.300F4X3_000010.tif
769,411.14,22.88,6.27e+003,30.68,1.51e+004,39.14,19.81,0.51,0.25,77.06,41.17,10865.00,3.42,8.63,132.92,96.45,1.38,45.00,1.00,1019.00,2.00,242.00,549.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,152,203,653,294,76,80,1.7076,"2008-03-11 16:08:41.443",S04.2008-03-10.300F4X3_000010.tif
770,312.00,19.93,4.15e+003,30.69,1.51e+004,42.69,11.70,0.27,0.35,75.91,29.99,8122.00,7.18,20.52,167.83,96.46,1.74,90.00,1.00,1019.00,2.00,242.00,549.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,305,282,731,294,67,85,1.7076,"2008-03-11 16:08:41.443",S04.2008-03-10.300F4X3_000010.tif
771,419.89,23.12,6.47e+003,25.28,8.46e+003,29.50,18.78,0.64,0.09,94.41,38.53,13595.00,1.40,1.87,86.04,79.48,1.08,-10.00,1.00,1019.00,2.00,242.00,549.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,779,537,800,294,77,71,1.7076,"2008-03-11 16:08:41.443",S04.2008-03-10.300F4X3_000010.tif
772,4169.73,72.86,2.03e+005,117.83,8.57e+005,171.35,45.05,0.26,0.38,115.54,38.78,165217.00,5.38,14.82,530.75,370.41,1.43,60.00,1.00,1019.00,2.00,242.00,549.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,426,568,879,294,116,148,1.7076,"2008-03-11 16:08:41.443",S04.2008-03-10.300F4X3_000010.tif
773,571.52,26.98,1.03e+004,29.43,1.34e+004,32.87,23.91,0.73,0.08,111.76,40.89,21904.00,1.34,1.58,98.11,92.53,1.06,80.00,1.00,926.00,5818.00,269.00,1767.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,776,125,0,444,74,79,1.7076,"2008-03-11 16:08:41.643",S04.2008-03-10.300F4X3_000010.tif
774,2883.82,60.60,1.16e+005,65.75,1.49e+005,74.51,52.56,0.71,0.08,159.38,39.43,157627.00,1.69,2.97,247.35,206.69,1.20,-50.00,1.00,926.00,5818.00,269.00,1767.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,445,224,76,444,99,98,1.7076,"2008-03-11 16:08:41.643",S04.2008-03-10.300F4X3_000010.tif
775,591.93,27.45,1.08e+004,32.32,1.77e+004,39.89,25.61,0.64,0.15,93.04,42.33,18887.00,2.40,5.34,133.51,101.61,1.31,-80.00,1.00,245.00,2952.00,248.00,61.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49,1,177,444,75,57,1.7076,"2008-03-11 16:08:42.104",S04.2008-03-10.300F4X3_000010.tif
776,443.22,23.76,7.02e+003,29.49,1.34e+004,36.03,20.49,0.57,0.19,95.46,41.70,14510.00,2.32,5.08,113.60,92.70,1.23,5.00,1.00,245.00,2952.00,248.00,61.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,433,73,254,444,81,72,1.7076,"2008-03-11 16:08:42.104",S04.2008-03-10.300F4X3_000010.tif
777,1437.54,42.78,4.10e+004,61.18,1.20e+005,81.66,40.97,0.50,0.30,116.29,42.25,57330.00,3.92,10.21,266.01,192.34,1.38,-20.00,1.00,245.00,2952.00,248.00,61.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3,152,337,444,105,88,1.7076,"2008-03-11 16:08:42.104",S04.2008-03-10.300F4X3_000010.tif
778,414.06,22.96,6.34e+003,29.35,1.32e+004,38.21,17.32,0.45,0.22,84.01,34.07,11929.00,3.13,7.71,127.68,92.28,1.38,-80.00,1.00,245.00,2952.00,248.00,61.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,660,503,444,444,71,82,1.7076,"2008-03-11 16:08:42.104",S04.2008-03-10.300F4X3_000010.tif
779,373.23,21.80,5.42e+003,27.00,1.03e+004,34.33,17.08,0.50,0.19,114.95,44.91,14713.00,1.86,3.55,93.28,84.89,1.10,-85.00,1.00,245.00,2952.00,248.00,61.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,905,676,517,444,70,80,1.7076,"2008-03-11 16:08:42.104",S04.2008-03-10.300F4X3_000010.tif
780,486.95,24.90,8.08e+003,28.67,1.23e+004,31.96,26.61,0.83,0.13,101.37,36.23,16929.00,1.71,3.05,102.36,90.13,1.14,-75.00,1.00,209.00,3026.00,328.00,2864.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,265,444,589,444,76,78,1.7076,"2008-03-11 16:08:42.474",S04.2008-03-10.300F4X3_000010.tif
781,571.52,26.98,1.03e+004,28.46,1.21e+004,30.72,25.61,0.83,0.05,131.09,42.86,25694.00,1.24,1.00,94.28,89.46,1.05,60.00,1.00,223.00,43.00,235.00,540.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,538,79,667,444,75,77,1.7076,"2008-03-11 16:08:42.654",S04.2008-03-10.300F4X3_000010.tif
782,8709.79,105.31,6.11e+005,132.58,1.22e+006,176.41,80.26,0.45,0.21,128.91,43.98,385067.00,8.03,23.19,937.56,416.78,2.25,-85.00,1.00,223.00,43.00,235.00,540.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,211,132,744,444,107,163,1.7076,"2008-03-11 16:08:42.654",S04.2008-03-10.300F4X3_000010.tif
783,449.05,23.91,7.16e+003,28.95,1.27e+004,33.91,22.55,0.67,0.17,78.66,35.14,12114.00,2.53,5.77,119.43,91.00,1.31,-60.00,1.00,187.00,6418.00,265.00,1610.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,583,255,853,444,74,79,1.7076,"2008-03-11 16:08:42.925",S04.2008-03-10.300F4X3_000010.tif
784,416.97,23.04,6.41e+003,28.13,1.16e+004,33.16,21.97,0.66,0.18,75.94,31.82,10859.00,2.83,6.75,121.85,88.42,1.38,75.00,1.00,187.00,6418.00,265.00,1610.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,759,672,929,444,73,79,1.7076,"2008-03-11 16:08:42.925",S04.2008-03-10.300F4X3_000010.tif
785,1073.05,36.96,2.64e+004,45.01,4.77e+004,52.48,34.62,0.66,0.18,87.97,37.54,32374.00,3.43,8.67,215.20,141.49,1.52,70.00,1.00,214.00,5887.00,239.00,1118.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,911,677,0,609,81,89,1.7076,"2008-03-11 16:08:43.145",S04.2008-03-10.300F4X3_000010.tif
786,1303.41,40.74,3.54e+004,45.79,5.03e+004,54.73,36.06,0.66,0.11,139.11,42.21,62180.00,1.67,2.91,165.49,143.94,1.15,35.00,1.00,191.00,1662.00,253.00,6997.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,377,230,83,609,88,84,1.7076,"2008-03-11 16:08:43.395",S04.2008-03-10.300F4X3_000010.tif
787,705.65,29.97,1.41e+004,36.45,2.54e+004,45.43,22.23,0.49,0.18,109.90,40.09,26597.00,1.98,3.97,132.51,114.58,1.16,-40.00,1.00,220.00,3023.00,247.00,3636.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,163,173,609,53,81,1.7076,"2008-03-11 16:08:43.616",S04.2008-03-10.300F4X3_000010.tif
788,527.78,25.92,9.12e+003,30.47,1.48e+004,35.70,24.71,0.69,0.15,90.54,37.20,16388.00,4.77,12.90,177.80,95.77,1.86,70.00,1.00,220.00,3023.00,247.00,3636.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,164,179,228,609,76,80,1.7076,"2008-03-11 16:08:43.616",S04.2008-03-10.300F4X3_000010.tif
789,1402.55,42.26,3.95e+004,49.16,6.22e+004,52.15,47.36,0.91,0.14,116.34,42.64,55958.00,2.72,6.38,218.86,154.53,1.42,65.00,1.00,220.00,3023.00,247.00,3636.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,833,474,306,609,88,89,1.7076,"2008-03-11 16:08:43.616",S04.2008-03-10.300F4X3_000010.tif
